LAYS,Feminino,4559,
LAYSA,Feminino,5088,22
LAZARA,Feminino,19088,135
LAZARO,Masculino,284,55934
LEA,Masculino,15596,50
LEACIR,Masculino,149,216
LEALIS,Feminino,28,
LEANDER,Masculino,,497
LEANDRA,Feminino,34146,318
LEANDRINA,Feminino,311,
LEANDRO,Masculino,2765,506483
LEANI,Feminino,817,31
LECIANE,Feminino,932,
LECIR,Feminino,776,275
LECTICIA,Feminino,152,
LEDA,Masculino,38933,87
LEDILENE,Feminino,99,
LEE,Masculino,237,578
LEIA,Masculino,27318,83
LEICIANE,Feminino,1103,
LEILA,Masculino,101953,213
LEILANE,Feminino,9230,32
LEILE,Feminino,457,28
LEIRY,Feminino,75,
LEIVA,Feminino,846,76
LEIZE,Feminino,385,
LELIA,Feminino,5364,
LENARA,Feminino,976,
LENI,Masculino,23191,605
LENIARA,Feminino,139,
LENICE,Masculino,15285,50
LENICI,Feminino,330,
LENILCE,Feminino,844,
LENILDA,Masculino,11557,31
LENIR,Masculino,21236,714
LENIRA,Masculino,10678,21
LENIS,Feminino,207,103
LENISE,Feminino,3145,
LENITA,Feminino,11113,
LENIZE,Feminino,1351,
LENORA,Feminino,309,
LENY,Masculino,2898,94
LEO,Feminino,210,15831
LEOCADIA,Feminino,3418,
LEOCI,Feminino,471,260
LEOCIR,Masculino,150,2476
LEOCRICIA,Feminino,21,
LEODIL,Masculino,,47
LEODIR,Masculino,156,866
LEOIR,Masculino,,43
LEOMAR,Masculino,1072,17003
LEOMARI,Feminino,35,
LEOMIR,Feminino,48,1803
LEONALDO,Masculino,,2709
LEONARDO,Masculino,3343,544258
LEONEIA,Feminino,161,
LEONEIDE,Masculino,1975,39
LEONES,Masculino,112,1339
LEONESIA,Feminino,147,
LEONETE,Masculino,2762,57
LEONI,Feminino,9126,5745
LEONICE,Feminino,35244,236
LEONICIA,Feminino,434,
LEONIDA,Feminino,3183,292
LEONIDAS,Feminino,450,12350
LEONIDE,Feminino,638,279
LEONIDIA,Feminino,3501,
LEONILDA,Feminino,22917,103
LEONILDE,Feminino,3447,208
LEONILDO,Feminino,72,14850
LEONILSA,Feminino,108,
LEONINA,Feminino,2636,
LEONIR,Masculino,3994,7753
LEONIRA,Feminino,1449,
LEONOR,Feminino,20356,1634
LEONTINA,Feminino,8999,32
LEONY,Feminino,387,380
LEOVEGILDO,Masculino,,409
LESLIE,Masculino,1251,210
LESLYE,Feminino,142,
LESSANDRA,Feminino,824,
LETANIA,Feminino,81,
LETICIA,Feminino,434056,1572
LEU,Feminino,38,356
LEUNICE,Feminino,1047,
LEVI,Feminino,375,35145
LEVY,Feminino,39,2907
LEZI,Feminino,325,21
LIA,Feminino,17378,108
LIAMAR,Masculino,1103,29
LIAMARA,Feminino,1960,
LIANA,Masculino,10268,29
LIANE,Masculino,13137,35
LIBERACI,Feminino,537,31
LICIA,Feminino,7778,20
LICIANE,Feminino,2321,
LICINIO,Masculino,,1194
LIDIA,Feminino,88023,236
LIDIANE,Feminino,86963,261
LIDIO,Masculino,,7784
LIDIOMAR,Feminino,594,1667
LIDSON,Masculino,,231
LIDUINA,Feminino,7956,20
LIEGE,Masculino,3309,47
LIENE,Masculino,1816,25
LIGIA,Feminino,48911,109
LIGIANA,Feminino,182,
LIGIANE,Feminino,3674,
LIGYA,Feminino,261,
LILI,Feminino,2619,134
LILIA,Masculino,24555,86
LILIAM,Feminino,8945,26
LILIAMAR,Feminino,84,
LILIAN,Masculino,108676,399
LILIANA,Masculino,11739,27
LILIANE,Feminino,88064,245
LILIANI,Feminino,1243,
LILIANY,Feminino,285,
LILIELE,Feminino,43,
LILLIAN,Feminino,1151,
LILYAN,Feminino,196,
LINA,Feminino,9925,26
LINCOLN,Masculino,,4739
LINCON,Masculino,101,11207
LINDA,Feminino,9672,41
LINDACI,Masculino,3994,49
LINDACIR,Masculino,1635,36
LINDALVA,Feminino,42964,100
LINDAMAR,Masculino,1742,45
LINDAMARA,Feminino,820,
LINDAMIR,Feminino,3647,35
LINDENALVA,Feminino,262,
LINDINALVA,Masculino,23616,54
LINDOMAR,Feminino,4573,39891
LINDSAY,Feminino,594,27
LINDSEY,Feminino,416,22
LINEIDE,Feminino,543,
LINETI,Feminino,43,
LINEU,Masculino,,1918
LINO,Feminino,40,10658
LINON,Masculino,,30
LIONEIDE,Feminino,287,
LIONETE,Feminino,966,
LIRIA,Feminino,4986,
LIRIAN,Feminino,1297,
LIRIANE,Feminino,1000,
LIS,Feminino,3270,169
LISA,Feminino,2581,20
LISABETE,Feminino,383,
LISAMARA,Feminino,191,
LISANDRA,Masculino,10524,46
LISANGELA,Feminino,1592,
LISE,Feminino,624,
LISETE,Feminino,5094,
LISIAN,Feminino,55,
LISIANE,Masculino,14189,29
LISIMARA,Feminino,32,
LISIONETE,Feminino,23,
LISLAINE,Feminino,1327,
LISLANE,Feminino,704,
LISLAYNE,Feminino,105,
LISONETE,Feminino,206,
LISSA,Feminino,779,
LISSANDRA,Feminino,2157,
LIUMAR,Masculino,,49
LIVETE,Feminino,143,
LIVIA,Masculino,135979,430
LIVIO,Masculino,25,2934
LIZ,Feminino,3637,291
LIZA,Feminino,1387,
LIZANDRA,Feminino,7998,26
LIZANGELA,Feminino,611,
LIZETE,Feminino,8019,25
LIZIANE,Feminino,7563,
LIZIANI,Feminino,169,
LOACIR,Feminino,35,220
LOANDA,Feminino,253,
LOANI,Feminino,145,
LOARA,Feminino,367,
LOIDE,Feminino,4576,116
LOIR,Masculino,145,514
LOISE,Feminino,1689,
LOIZE,Feminino,344,
LOIZETE,Feminino,37,
LORAINE,Feminino,6724,40
LORAINI,Feminino,105,
LOREANE,Feminino,255,
LORECY,Feminino,46,
LOREDANE,Feminino,63,
LORELAI,Feminino,81,
LORELEI,Feminino,94,
LORELEY,Feminino,51,
LOREN,Masculino,2847,56
LORENA,Masculino,111906,404
LORENE,Feminino,1396,
LORENI,Feminino,7240,473
LORES,Masculino,102,97
LORI,Feminino,4365,1314
LORIANE,Feminino,1521,
LORIANY,Feminino,30,
LORICI,Feminino,81,21
LORIDANE,Feminino,52,
LORILDA,Feminino,84,
LORIMAR,Masculino,212,654
LOUISE,Feminino,6248,35
LOURDES,Feminino,64837,194
LOURENCO,Feminino,40,11755
LOURENNA,Feminino,25,
LOURETE,Feminino,49,
LOURINETE,Feminino,257,
LOURIVAL,Feminino,75,31032
LUAMAR,Feminino,124,
LUANA,Feminino,354625,1675
LUANDA,Feminino,3990,24
LUANE,Feminino,14025,118
LUANNA,Feminino,3135,
LUCAS,Masculino,10492,1116818
LUCELI,Masculino,2229,37
LUCELIA,Masculino,30606,75
LUCI,Masculino,33091,356
LUCIA,Masculino,287153,764
LUCIANA,Feminino,429769,1632
LUCIANE,Feminino,81230,289
LUCIANI,Masculino,2533,86
LUCIANNE,Feminino,345,
LUCIANO,Masculino,2278,335214
LUCIARA,Feminino,4732,
LUCICLE,Feminino,20,
LUCICLEIDE,Masculino,15118,66
LUCIELI,Masculino,2027,21
LUCIENE,Masculino,144238,423
LUCIENI,Feminino,2189,
LUCILA,Masculino,13748,41
LUCILAINE,Feminino,1590,
LUCILDA,Feminino,1947,
LUCILEIA,Feminino,9900,
LUCILENA,Feminino,2177,
LUCILENE,Feminino,82838,211
LUCILIA,Masculino,14958,30
LUCIMAR,Feminino,67004,13633
LUCIMARA,Feminino,49699,150
LUCIMARI,Masculino,1570,26
LUCIMARY,Feminino,745,
LUCIMEIRA,Feminino,144,
LUCIMEIRE,Feminino,9733,22
LUCIMERE,Feminino,2083,
LUCIMERI,Feminino,825,
LUCIMERY,Feminino,163,
LUCINEA,Feminino,2344,
LUCINEI,Masculino,3261,4096
LUCINEIA,Feminino,47254,108
LUCINEIDE,Feminino,45275,127
LUCINETE,Masculino,14907,50
LUCINEZ,Feminino,134,
LUCIO,Masculino,272,55776
LUCIOLA,Feminino,1282,
LUCIRENE,Feminino,3129,
LUCIVANE,Masculino,1947,62
LUCIVANIA,Masculino,17311,80
LUCY,Feminino,8084,69
LUCYANA,Feminino,201,
LUCYENE,Feminino,91,
LUCYMARA,Feminino,116,
LUDIMILA,Masculino,28325,96
LUDMILA,Masculino,23829,78
LUDMILLA,Feminino,2734,
LUENI,Feminino,282,
LUIDI,Feminino,71,1459
LUIS,Masculino,4375,931530
LUISA,Feminino,68227,312
LUISIANA,Feminino,133,
LUIZ,Feminino,4865,1102927
LUIZA,Masculino,219667,854
LUIZABETE,Feminino,128,
LUIZENE,Feminino,52,
LUIZIANA,Feminino,239,
LUIZINHA,Feminino,434,
LURDE,Feminino,2756,
LURDES,Feminino,83288,274
LUSANIRA,Feminino,669,
LUSIA,Feminino,8940,31
LUSIANA,Feminino,1056,
LUSIANE,Feminino,2072,
LUSILENE,Feminino,823,
LUZELI,Feminino,205,
LUZENIR,Masculino,2467,94
LUZIA,Masculino,258278,670
LUZILETE,Feminino,127,
LUZIMERI,Feminino,46,
LUZINEI,Feminino,295,199
LUZINEIDE,Feminino,7364,
LUZINETE,Feminino,54474,150
LUZITA,Feminino,163,
LYDIA,Feminino,2172,
LYGIA,Feminino,1887,
LYLIA,Feminino,77,
LYVIA,Feminino,937,
MABEL,Masculino,3291,85
MADALENA,Feminino,52610,187
MADELON,Feminino,248,
MADERLI,Feminino,40,
MAELI,Masculino,3050,57
MAGALI,Masculino,25634,65
MAGALY,Feminino,1617,
MAGDA,Feminino,34688,105
MAGNA,Masculino,19237,84
MAGNO,Masculino,205,38863
MAIARA,Masculino,112094,516
MAICON,Feminino,857,134295
MAIHARA,Feminino,51,
MAIKO,Masculino,20,2459
MAILA,Feminino,5326,30
MAILLA,Feminino,159,
MAIONE,Feminino,377,194
MAIQUEL,Masculino,21,2375
MAIR,Masculino,559,568
MAIRA,Feminino,55979,257
MAIRI,Feminino,626,24
MAIRO,Masculino,,750
MAISA,Feminino,51924,220
MAISE,Feminino,2449,
MAIZA,Masculino,10010,45
MAIZE,Feminino,583,
MALANE,Feminino,108,
MALVINA,Feminino,8606,32
MANIRA,Feminino,207,
MANOEL,Masculino,1421,590924
MANOELA,Feminino,31356,262
MANOELLA,Feminino,1323,
MANUEL,Feminino,753,253031
MANUELA,Feminino,60907,324
MANUELE,Feminino,7105,111
MANUELLE,Feminino,1266,
MANUELLY,Feminino,773,
MARA,Feminino,88631,287
MARACELI,Feminino,37,
MARAISA,Feminino,5013,
MARALINE,Feminino,255,
MARAYZA,Feminino,67,
MARCEL,Masculino,177,20526
MARCELA,Feminino,139351,1040
MARCELE,Masculino,19553,199
MARCELI,Feminino,11068,1087
MARCELIA,Feminino,2868,
MARCELINA,Masculino,11454,72
MARCELIZE,Feminino,20,
MARCELLA,Feminino,7235,28
MARCELLE,Feminino,6886,41
MARCELLO,Masculino,26,5186
MARCELO,Masculino,3117,690098
MARCI,Masculino,1624,760
MARCIA,Feminino,551855,1851
MARCIANA,Masculino,14228,84
MARCIANE,Feminino,6880,61
MARCIELE,Masculino,8031,90
MARCILEI,Feminino,938,1131
MARCILENE,Feminino,32556,147
MARCILIO,Feminino,98,22207
MARCINA,Feminino,1250,
MARCIO,Masculino,1906,466140
MARCLEI,Feminino,74,614
MARCO,Feminino,832,207244
MARCOS,Feminino,5039,1101126
MARCUS,Masculino,183,38346
MARCYA,Feminino,58,
MARECI,Feminino,337,
MARELISA,Feminino,221,
MAREN,Feminino,72,
MARENICE,Feminino,638,
MAREZETE,Feminino,60,
MARGARA,Feminino,89,
MARGARETE,Feminino,48363,123
MARGARETH,Masculino,14510,32
MARGARIDA,Masculino,114690,341
MARGERY,Feminino,30,
MARGOT,Feminino,697,
MARI,Masculino,25678,435
MARIA,Masculino,11694738,39391
MARIAH,Feminino,4198,26
MARIALDA,Feminino,1132,
MARIALVA,Feminino,2707,
MARIAN,Masculino,1502,85
MARIANA,Feminino,381778,1609
MARIANE,Feminino,73675,346
MARIANGELA,Masculino,12254,30
MARIANITA,Feminino,221,
MARIANNE,Feminino,2610,
MARIBEL,Feminino,2569,
MARICE,Feminino,767,
MARICELA,Feminino,191,
MARICELIA,Feminino,8996,32
MARICI,Feminino,792,
MARICLEIA,Feminino,1507,
MARICLEIDE,Feminino,1788,
MARICLEUZA,Feminino,35,
MARICY,Feminino,238,
MARIDALVA,Feminino,3170,
MARIE,Feminino,2364,
MARIEL,Masculino,1019,1545
MARIELE,Masculino,19745,88
MARIELENA,Feminino,250,
MARIELI,Feminino,8392,53
MARIELLA,Feminino,383,
MARIELLE,Feminino,1828,
MARIELLY,Feminino,1209,
MARIEN,Feminino,85,
MARIETA,Masculino,12801,38
MARIETE,Feminino,3016,
MARIETTA,Feminino,136,
MARILAINE,Feminino,3768,
MARILAN,Feminino,475,45
MARILANDA,Feminino,313,
MARILDA,Feminino,50747,122
MARILEI,Feminino,9021,69
MARILEIA,Masculino,10689,25
MARILEN,Feminino,162,
MARILENA,Masculino,11091,26
MARILENE,Masculino,163944,449
MARILETE,Feminino,4150,
MARILEY,Feminino,491,
MARILHA,Feminino,4951,27
MARILI,Feminino,6330,25
MARILIA,Feminino,86734,270
MARILIANA,Feminino,141,
MARILIANE,Feminino,473,
MARILICE,Feminino,1219,
MARILIN,Feminino,645,
MARILIS,Feminino,1020,
MARILISA,Feminino,1141,
MARILISE,Feminino,1409,
MARILIZ,Feminino,257,
MARILIZA,Feminino,710,
MARILIZE,Feminino,618,
MARILSA,Feminino,7048,20
MARILSE,Feminino,476,
MARILU,Feminino,6107,35
MARILUCE,Feminino,6143,20
MARILUCI,Feminino,4137,20
MARILUCIA,Feminino,9336,27
MARILUZ,Feminino,817,
MARILVA,Feminino,595,
MARILY,Feminino,522,
MARILYN,Feminino,444,
MARILYS,Feminino,41,
MARILZA,Masculino,28205,69
MARILZE,Feminino,617,
MARINA,Masculino,207760,782
MARINALVA,Feminino,93355,272
MARINDA,Feminino,380,
MARINE,Masculino,1955,33
MARINEI,Feminino,2474,230
MARINEIDE,Masculino,28764,78
MARINEIVA,Feminino,237,
MARINELI,Feminino,251,
MARINES,Feminino,36638,112
MARINETE,Feminino,41122,131
MARINEUSA,Feminino,2518,
MARINEUZA,Feminino,3424,
MARINEY,Masculino,429,43
MARINEZ,Masculino,10131,34
MARINHO,Masculino,32,5335
MARINICE,Feminino,1176,
MARINIL,Feminino,51,
MARINILSA,Feminino,234,
MARINITA,Feminino,1057,
MARINO,Masculino,33,9456
MARIO,Masculino,1208,268171
MARION,Masculino,1662,622
MARIONE,Feminino,978,39
MARISA,Feminino,95961,259
MARISANGELA,Feminino,1287,
MARISE,Masculino,11314,20
MARISETE,Feminino,9158,23
MARISIANE,Feminino,74,
MARISLEI,Feminino,560,
MARISLEIA,Feminino,81,
MARISOL,Feminino,3038,27
MARISTELA,Feminino,45328,105
MARISTELLA,Feminino,346,
MARITZA,Feminino,540,
MARIUCHA,Feminino,296,
MARIUS,Masculino,,97
MARIUSA,Feminino,2025,
MARIVALDA,Feminino,9470,60
MARIVANA,Feminino,257,
MARIVANIA,Feminino,4475,
MARIVONE,Feminino,3592,27
MARIZA,Feminino,44877,112
MARIZANGELA,Feminino,764,
MARIZE,Feminino,5848,
MARIZETE,Feminino,34435,110
MARIZETH,Feminino,342,
MARIZETI,Feminino,631,
MARJANE,Feminino,221,
MARJORI,Feminino,1447,
MARJORIE,Feminino,4033,23
MARK,Feminino,25,1384
MARLA,Feminino,5096,35
MARLEI,Masculino,10780,2096
MARLEIDE,Masculino,15990,56
MARLENE,Masculino,301055,835
MARLETE,Masculino,12951,42
MARLEY,Feminino,2175,2067
MARLI,Masculino,209633,824
MARLIANA,Feminino,159,
MARLIANE,Feminino,1822,
MARLISE,Feminino,7015,20
MARLLOS,Masculino,,103
MARLON,Masculino,456,72507
MARLUCI,Masculino,10851,70
MARLUS,Masculino,43,835
MARLUSA,Feminino,295,
MARLUZA,Feminino,479,
MARLY,Feminino,24358,157
MARNI,Masculino,112,63
MARQUILANE,Feminino,67,
MARSELI,Feminino,61,
MARTA,Masculino,214263,698
MARTHA,Feminino,8553,37
MARTINHA,Feminino,7363,26
MARTINS,Masculino,108,7046
MARY,Masculino,16798,59
MARYANE,Feminino,905,
MARYELLEN,Feminino,247,
MARYLENE,Feminino,205,
MATEUS,Masculino,4857,583962
MATHEOS,Masculino,,258
MATHEUS,Masculino,2700,347734
MATIAS,Masculino,145,15280
MATILDE,Feminino,30128,142
MATSUE,Feminino,113,
MAUNA,Feminino,40,
MAURA,Feminino,39746,188
MAUREEN,Feminino,240,
MAUREN,Feminino,949,24
MAURI,Feminino,317,14082
MAURIANE,Feminino,620,
MAURICEIA,Feminino,5833,22
MAURICIO,Feminino,931,234847
MAURILIA,Feminino,2389,
MAURILIO,Feminino,76,22412
MAURINA,Feminino,8169,26
MAURITY,Masculino,,40
MAURO,Feminino,442,166334
MAX,Masculino,271,33953
MAY,Masculino,270,31
MAYARA,Feminino,74792,285
MAYCKEL,Masculino,,78
MAYCON,Masculino,189,32415
MAYKEL,Masculino,,641
MAYKON,Masculino,29,4889
MAYLA,Feminino,2590,
MAYLI,Feminino,69,
MAYLLA,Feminino,582,
MAYRA,Masculino,20786,75
MAYSA,Masculino,10892,55
MAYZA,Feminino,1458,
MEIRE,Feminino,37252,121
MEIRELY,Feminino,21,
MEIRI,Feminino,1353,
MEIRIAN,Feminino,420,
MEIRIELLI,Feminino,65,
MELANIA,Feminino,2906,
MELANIE,Feminino,1003,
MELIANE,Feminino,365,
MELINA,Feminino,7270,23
MELISSA,Feminino,43747,143
MELLANY,Feminino,354,
MELLINA,Feminino,215,
MELVIN,Masculino,,137
MERCEDES,Feminino,22097,160
MERCIA,Masculino,22626,89
MERE,Feminino,1445,
MERENILDE,Feminino,26,
MERI,Feminino,4554,102
MERIA,Feminino,674,
MERIAN,Feminino,1949,
MERIEL,Feminino,25,
MERIELLE,Feminino,147,
MERILIN,Feminino,468,
MERLE,Feminino,51,
MERLI,Feminino,400,
MEROPE,Feminino,30,
MERY,Masculino,2681,38
MICHAEL,Masculino,541,65736
MICHAELA,Feminino,1614,
MICHEL,Masculino,723,78252
MICHELA,Feminino,2759,
MICHELANGELO,Masculino,,531
MICHELE,Feminino,200531,1472
MICHELI,Feminino,40519,370
MICHELINNE,Feminino,24,
MICHELLE,Feminino,32430,156
MICHELLI,Feminino,5995,48
MICHELLY,Feminino,5597,23
MICHELY,Feminino,3944,30
MIDIA,Masculino,1832,20
MIDORI,Feminino,617,
MIGUEL,Masculino,1244,239636
MIGUELINA,Feminino,3592,
MILAGROS,Feminino,124,
MILAINE,Feminino,1499,
MILCA,Feminino,2959,26
MILDRED,Feminino,183,
MILEIDI,Feminino,183,
MILEINE,Feminino,107,
MILENA,Masculino,158435,607
MILENE,Feminino,37963,148
MILLENE,Feminino,940,
MILTON,Feminino,266,125669
MIRACI,Feminino,3935,332
MIRANI,Feminino,980,37
MIRCO,Masculino,,119
MIRELA,Feminino,33964,123
MIRELE,Masculino,15126,67
MIRIA,Masculino,12214,48
MIRIALDO,Masculino,,42
MIRIAM,Feminino,70796,236
MIRIAN,Masculino,126200,503
MIRIANE,Feminino,4217,
MIRLAINE,Feminino,428,
MIRNA,Feminino,7004,
MIRON,Masculino,,496
MIROSLAVA,Feminino,91,
MIRTA,Feminino,1980,
MIRTES,Masculino,10471,68
MISAEL,Masculino,130,17822
MISLAINE,Feminino,2251,
MITZI,Feminino,118,
MIUCHA,Feminino,150,
MIZAEL,Masculino,100,16021
MOACIR,Masculino,228,79629
MOEMA,Feminino,2653,
MOHAMED,Masculino,,1174
MOISES,Feminino,547,124697
MONA,Masculino,1090,25
MONALISA,Masculino,12374,46
MONALISSA,Feminino,136,
MONALIZA,Feminino,4881,24
MONIA,Feminino,1010,
MONICA,Masculino,203322,608
MONIKA,Feminino,694,
MONIKE,Feminino,2219,
MONIQUE,Feminino,67474,319
MORGANA,Masculino,16644,54
MORGANNA,Feminino,100,
MORGIANA,Feminino,26,
MORIS,Masculino,,91
MORONI,Masculino,,391
MOSER,Masculino,,90
MOUSES,Masculino,,57
MOYSES,Masculino,,1287
MOZAR,Masculino,,1811
MUNIR,Masculino,,866
MURIEL,Masculino,2314,3063
MURILO,Feminino,718,115067
MYCHELLY,Feminino,63,
MYLENE,Feminino,594,
MYRIAM,Feminino,1011,
MYRLA,Feminino,232,
NABILA,Feminino,414,
NADEGE,Feminino,415,
NADIA,Feminino,51186,148
NADIMAR,Feminino,77,
NADIR,Masculino,57078,7189
NADIRENE,Feminino,51,
NADJA,Masculino,14578,42
NAGILA,Feminino,7289,24
NAIANE,Feminino,26951,115
NAIARA,Feminino,85317,299
NAILA,Feminino,5651,
NAILCE,Feminino,214,
NAILDE,Feminino,3231,
NAIR,Masculino,115715,946
NAIRA,Masculino,18123,82
NAIRLE,Feminino,34,
NAJARA,Feminino,3267,
NAJLA,Feminino,1760,
NALU,Feminino,624,
NALVA,Feminino,5318,
NALZIRA,Feminino,931,
NAMIR,Feminino,496,368
NANCI,Feminino,18719,123
NANCY,Feminino,6924,42
NANDERSON,Masculino,,373
NARA,Feminino,30800,113
NARALI,Feminino,31,
NARCIZO,Masculino,,861
NASSIM,Masculino,,64
NATACHA,Masculino,10805,46
NATALIA,Feminino,334157,1169
NATALICIO,Masculino,53,8552
NATALIE,Feminino,5887,35
NATALINA,Feminino,26377,116
NATALINO,Masculino,103,20108
NATANAEL,Feminino,810,69835
NATANIEL,Feminino,79,5727
NATASCHA,Feminino,801,
NATASHA,Masculino,16347,57
NATHALIA,Feminino,49921,187
NATHALIE,Feminino,2457,
NATHALY,Feminino,5295,25
NATIA,Feminino,369,
NATIANE,Feminino,1211,
NATIELLI,Feminino,316,
NATTASHA,Feminino,40,
NAURELINO,Masculino,,59
NAYA,Feminino,351,
NAYARA,Feminino,47812,173
NAYRE,Feminino,54,
NAZARE,Masculino,25072,843
NEFERTITE,Feminino,26,
NEI,Feminino,388,11050
NEIDA,Feminino,4566,
NEIDE,Masculino,113150,578
NEIDECI,Feminino,27,
NEIDI,Masculino,1328,58
NEIDY,Feminino,229,
NEILA,Masculino,11616,22
NEILANY,Feminino,27,
NEILIANE,Feminino,1146,
NEIRILENE,Feminino,83,
NEISA,Feminino,565,
NEISE,Feminino,729,
NEIVA,Feminino,29766,135
NEIVANI,Feminino,55,
NELCI,Masculino,18970,3076
NELCIO,Masculino,,263
NELI,Masculino,37125,777
NELIA,Feminino,6155,
NELIDA,Feminino,1229,
NELIO,Feminino,57,11370
NELISE,Feminino,493,
NELLY,Masculino,2218,26
NELMA,Masculino,17715,45
NELSI,Masculino,6179,848
NELSIR,Masculino,205,219
NELSON,Feminino,456,200125
NELVA,Feminino,519,
NELY,Feminino,5802,129
NELZA,Masculino,13572,27
NELZIR,Masculino,101,37
NEMIAS,Feminino,31,2171
NENCY,Feminino,42,
NEOCIR,Feminino,63,199
NEOLI,Masculino,297,56
NEONILA,Feminino,29,
NEOZELI,Feminino,31,
NERCI,Feminino,4562,1778
NERCINDA,Feminino,227,
NEREIDE,Masculino,2565,34
NEREU,Masculino,,4727
NERI,Feminino,2645,12534
NERISSA,Feminino,113,
NERIVALDO,Masculino,,3376
NERLI,Masculino,1343,140
NERMI,Feminino,30,
NESTOR,Feminino,39,15975
NEUCI,Masculino,6039,744
NEULA,Feminino,179,
NEUMARI,Feminino,30,
NEURA,Feminino,2451,
NEURACIR,Feminino,362,30
NEURACY,Feminino,428,
NEUSA,Masculino,114846,226
NEUSELI,Feminino,1048,
NEUSI,Masculino,1298,134
NEUSMARI,Feminino,20,
NEUZA,Masculino,114541,262
NEUZAIR,Feminino,83,22
NEUZETE,Feminino,655,
NEUZI,Masculino,1172,77
NEUZIR,Masculino,223,69
NEUZIRA,Feminino,688,
NEWTON,Masculino,,9318
NEY,Masculino,257,8030
NEYDE,Masculino,2336,26
NIANDRA,Feminino,114,
NICE,Feminino,7460,24
NICEIA,Feminino,2989,21
NICELDA,Feminino,76,
NICIA,Feminino,1353,
NICIANE,Feminino,278,
NICKOLAS,Masculino,,1308
NICKSON,Masculino,,838
NICODEMOS,Masculino,,2636
NICOLAU,Masculino,,8159
NICOLE,Masculino,104992,826
NICOLETA,Feminino,91,
NICOLINO,Masculino,,471
NICOLLE,Feminino,4437,35
NIDELCI,Feminino,95,
NIDIA,Feminino,3482,
NIEDJA,Feminino,3253,
NIELSEN,Feminino,48,438
NIKOLE,Feminino,672,
NIL,Feminino,75,479
NILCE,Masculino,16693,99
NILCEA,Feminino,1820,
NILCECLEIA,Feminino,20,
NILCEIA,Masculino,10185,23
NILCELE,Feminino,83,
NILCELI,Feminino,271,
NILCELIA,Feminino,1611,
NILCEMARA,Feminino,149,
NILCIMARA,Feminino,218,
NILDA,Feminino,44347,108
NILDE,Masculino,3806,42
NILDO,Feminino,43,10585
NILIANA,Feminino,50,
NILIANE,Feminino,326,
NILMA,Masculino,16472,92
NILO,Feminino,44,18555
NILSA,Masculino,17113,52
NILSARA,Feminino,48,
NILSE,Feminino,4566,43
NILSEIA,Feminino,1327,
NILSON,Feminino,272,101524
NILTON,Feminino,282,104846
NILVA,Masculino,22828,75
NILVANA,Feminino,1123,
NILZA,Feminino,80128,157
NILZETE,Masculino,11332,42
NINA,Feminino,8267,26
NINIVI,Feminino,70,
NIOMAR,Masculino,106,173
NIRCE,Feminino,1008,
NIRLIANE,Feminino,22,
NISIO,Masculino,,307
NISLAINE,Feminino,206,
NIUCEIA,Feminino,128,
NIUMARA,Feminino,36,
NIVACIR,Masculino,,27
NIVAIR,Masculino,219,277
NIVALDA,Feminino,7801,64
NIVALDO,Masculino,223,78608
NIVEA,Masculino,14278,35
NIVIA,Masculino,13352,25
NIVIANE,Feminino,474,
NIZE,Feminino,453,
NOEL,Feminino,75,19123
NOELE,Feminino,415,
NOELI,Masculino,26564,546
NOELIA,Masculino,11216,31
NOELY,Masculino,1582,41
NOEME,Masculino,4673,53
NOEMI,Feminino,26595,220
NOEMIA,Feminino,48383,127
NOEMIO,Masculino,,399
NOEMY,Feminino,1161,
NOESIA,Feminino,150,
NORBERTO,Feminino,24,13086
NORIMAR,Feminino,313,109
NORIVAL,Masculino,,5798
NORMA,Feminino,46548,140
NORMAN,Masculino,268,426
NOSLEN,Masculino,,102
OCALINA,Feminino,191,
OCELIA,Feminino,480,
OCIMARA,Feminino,157,
OCLAIR,Feminino,45,257
ODAILSON,Masculino,,1081
ODAIR,Feminino,715,67758
ODENE,Feminino,46,23
ODENICE,Feminino,431,
ODENIR,Feminino,460,2809
ODETE,Feminino,68467,524
ODILENE,Masculino,1946,21
ODILIA,Feminino,7582,31
ODILON,Feminino,48,16694
ODINEI,Masculino,101,2547
ODIR,Masculino,134,2867
ODIRLEI,Masculino,,3140
ODISSEIA,Feminino,339,
ODMIR,Masculino,,65
OKSANA,Feminino,71,
OLAIA,Feminino,179,
OLAVO,Feminino,45,19359
OLGA,Feminino,51910,172
OLIDETE,Feminino,48,
OLINDA,Feminino,28989,119
OLIVIA,Feminino,41013,162
OLIVIER,Masculino,,527
OMAR,Masculino,79,8485
ONDINA,Masculino,10379,28
ONEIDA,Feminino,2764,
ONEIDE,Feminino,6781,1191
ONELIA,Feminino,1913,
ONILDA,Feminino,2064,
ONILDE,Feminino,322,
ONIRA,Feminino,1182,
ORACILDA,Feminino,392,
ORAZIL,Masculino,,169
ORELIO,Masculino,,494
ORENIL,Masculino,,30
ORESTE,Feminino,24,1881
ORIANE,Feminino,293,22
ORIETE,Feminino,174,
ORISTELA,Feminino,51,
ORIVALDO,Masculino,,6984
ORIZON,Masculino,,122
ORLANDO,Feminino,244,101211
ORLEI,Feminino,62,3151
ORLETE,Masculino,301,47
ORMINDA,Feminino,2121,
OSANA,Feminino,7536,169
OSCAR,Feminino,95,37672
OSEIAS,Masculino,167,18260
OSIR,Masculino,,123
